;;;;;Ray1;Ray2;Ray3;Ray4;Ray5;Ray6;Ray7;Ray8;Ray9;Ray10;Ray11;Ray12;Ray13;Ray14;Ray15;Ray16;Ray17;Ray18;Ray19;Ray20;Ray21;Ray22;Ray23;Ray24;Ray25;Ray26;Ray27;Ray28;Ray29;Ray30;Ray31;Ray32;Ray33;Ray34;Ray35;Ray36;Ray37;Ray38;Ray39;Ray40;Ray41;Ray42;Ray43;Ray44;Ray45;Ray46;Ray47;Ray48;Ray49;Ray50;Ray51;Ray52;Ray53;Ray54;Ray55;Ray56;Ray57;Ray58;Ray59;Ray60;Ray61;Ray62;Ray63;Ray64;Ray65;Ray66;Ray67;Ray68;Ray69;Ray70;Ray71;Ray72;Ray73;Ray74;Ray75;Ray76;Ray77;Ray78;Ray79;Ray80;Ray81;Ray82;Ray83;Ray84;Ray85;Ray86
101;2010;117;1230;0;35;34.82;188.1;42.16;19.75;84.6;168.4;11.85;48.95;28.68;96.6;127;47.38;23.36;78.99;187.5;48.14;46.13;157.1;98.5;571.3;1238;54.11;13.42;51.12;146.4;21.33;81.5;44.67;90.8;18.42;12.21;115.7;80.5;130.3;17.41;153;12.18;35.95;263.8;24.35;19.36;183.6;27.65;44.41;51.46;9.85;96.2;24.68;260.5;55.73;176.1;21.93;43.6;73.03;31.64;15.22;39.68;20.6;104.1;131;41.24;56.8;1462;1269;34.95;50.21;22.47;76.07;167;69.96;83.2;935;43.2;97.2;107.2;53.39;69.71;135;86.2;14.37;20.82;172.4;25.1;217.3;344
101;2010;117;1245;0;30.02;196.2;134.7;156.7;20.55;120.1;142.6;50.18;51.34;26.02;96.9;49.3;40.29;40.57;138;77.82;45.07;39.08;87.2;191.3;730;724.9;124;15.55;49.28;129.9;29.1;93.7;167.6;112.4;14.77;11.33;174.8;124.9;70.17;19.75;41;11.49;82.9;325.4;24.78;17.78;608;31.2;25.74;92.8;11.49;93.8;39.61;225.1;288.1;220.3;26.41;52.48;52.17;78.89;16.58;51.27;22.43;48.98;167.4;113.6;131.5;1503;1554;65.75;74.63;28.52;80.7;71.85;74.16;95.9;440.8;70.95;244.6;241.4;139.5;82.4;74.21;38.43;10.42;23.4;234.9;31.46;128.5;1440
101;2010;117;1300;0;59.49;142.2;162.7;109.9;21.29;151.5;178.6;71.62;41.58;28.8;46.98;126.7;25.6;42.35;267.2;64.32;36.21;28.38;162.8;100.8;1464;1368;76.29;93.1;31.01;348.2;23.87;45.06;165.9;155.6;14.55;10.69;410.5;162.9;116.7;82;96.4;11.66;76.83;144.5;25.95;25.36;596.7;219.3;18.61;156.3;177.3;50.7;45.95;557.1;231.1;70.54;44.93;31.71;132.5;34.87;19.04;90.3;31.54;141.2;135.1;78.37;219.3;1403;1594;37.9;79.54;30.25;86;138.9;29.21;157.5;812;24.61;146.5;131;231.4;112.4;81.8;34.79;9.06;22.68;131.5;43.9;315.2;1086
101;2010;117;1315;0;79.4;250.2;159.6;58.42;23.41;139.4;166.1;56.01;92;41.28;61.1;57.92;40.79;48.65;192.4;45.59;82.9;34.2;128.2;246.9;1470;1418;136.2;185.5;38.16;203.1;29.05;35.14;216.9;89.1;16.98;9.98;108.2;283.9;107.2;142.9;107.5;12.86;57.75;205.1;28.7;16;1464;98.7;59.89;221.1;214.3;68.29;48.92;223;211.2;101.4;148.1;56.11;100.5;16.69;24.2;174.3;33.5;105.2;362.4;146;114.8;1509;1488;111;138.1;53.02;50.24;108.7;54.26;86;265.8;281.6;80.8;351.2;216.8;286.1;43.72;11.43;8.98;23.43;103.4;54.55;127.8;817
101;2010;117;1330;0;98.4;202.3;141.7;101.7;24.43;283.3;68.88;29.33;134.1;26.67;75.21;26.62;25.54;85.5;212;60.7;75.2;27.89;93.9;329.1;895;1249;133.7;48.34;73.91;314.3;55.26;62.74;260.4;180.7;17.91;10.32;234.7;316.3;57.48;100.1;194.6;13.43;99;162.1;30.22;15.13;1480;96.1;51.13;262.4;158.1;164.7;50.67;297.8;222.6;135.6;109.4;63.68;478.4;28.8;27.89;252.4;36.25;198.5;338.2;108.4;93.8;403.4;1532;256.7;262;65.88;117.6;131.1;57.59;220.9;1119;185.8;24.39;244.1;83.4;212.8;99.4;13.91;9.04;24.35;34.82;54.35;201.1;1142
101;2010;117;1345;0;148.6;157.7;383.8;153.1;22.85;175.4;118.4;36.01;92.1;96.6;137.9;34.94;12.12;67.26;176.2;92.6;43.94;52.29;143.1;205.1;930;403.3;117.5;38.03;163.9;443.4;30.64;34.03;127;207.8;26.26;10.32;127.1;131.1;173.6;124.9;313.4;12.97;110.1;37.19;30.53;22.44;672.9;269.1;36.22;173.8;123.3;149.6;65.77;314;156.6;281.5;55.49;76.08;372;28.41;45.18;208;26.29;108.1;311.8;132.8;23.11;232.4;685.6;201.7;228.8;108.6;216.7;171.5;81.9;120.3;1006;29.58;101.3;167.9;135.8;133.9;44.9;9.37;8.86;23.79;283.8;41.55;264.2;778.1
101;2010;117;1400;0;165.1;287.4;207.4;77.78;23.44;340.8;206.2;25.84;153.5;148.1;289.2;34.21;16.91;80.5;127.2;91.7;85.6;57.09;93.2;248.8;1436;1461;173.8;37.85;182.7;190.8;55.44;26.86;269.8;240.3;28.79;10.32;224.6;194.7;206.9;113.1;333.4;12.83;136;183.9;31.22;15.13;1429;144.4;44.01;282.4;226.6;77.09;73.65;344;148.5;201.4;52.15;45.63;272;53.13;41.86;241.5;83.3;141.3;321.8;39.24;40.05;1205;1524;56.2;160.8;146.3;196.4;232.5;40.06;120.6;764.3;23.43;80.2;244.3;90.1;162.5;94.5;9.82;8.86;24.3;183.3;46.56;212.3;1638
101;2010;117;1415;0;73.54;349.8;170.5;92.1;24.48;379.7;141.1;22.01;69.22;94.7;118.9;31.15;17.85;93.9;98.7;71.49;74.36;43.92;46.9;203.4;1473;1493;258.3;26.33;108.7;116.9;58.56;30.99;327.9;115.2;23.09;10.77;201.3;376.6;156.2;60.04;144.2;12.76;99.8;251.1;32.92;12.02;1489;269.2;50.99;131.7;316.7;140.8;13.24;315.3;98.4;131;36.19;189.6;128.4;25.03;56.61;76.6;94.3;211.5;282.4;121;27.25;1562;1496;64.16;43.19;273.9;192.5;158.5;17.59;67.02;813;21.6;26.47;316.6;50.09;159.3;77.85;10.87;9.06;55.64;33.73;31.81;165.6;1531
101;2010;117;1430;0;162.4;161.8;499.8;105.6;27.56;205.5;121.5;33.63;74.88;121.9;188.4;39.61;15.06;57.76;143.4;108.6;37.02;112.5;76.54;115.9;1411;1429;96.3;89;64.21;154.1;30.09;20.91;145.9;160.8;24.53;11.61;81.4;260.6;255.2;88.5;264.3;13.43;20.41;157.3;36.27;21.56;1445;169.9;30.66;106.5;61.06;144.5;16.12;128.5;20.84;47.36;69.15;89.7;203.5;24.21;129.3;50.21;14.08;192;113.1;143.1;68.24;1548;1274;52.49;83.5;249;72.79;46.26;29.65;47.94;691.7;22.33;23.88;288.3;71.98;146.9;66.15;19.73;10.32;140.5;29.28;19.95;50.15;1536
101;2010;117;1445;0;143.6;388.5;612.6;68.51;35.59;291.6;108.9;30.75;96.9;184.9;118.7;45.79;18.26;95.6;113.8;85;42.47;146;116.9;245.8;1276;779.2;175.3;75.58;106.4;144.7;70.57;21.76;208.5;140.7;26.89;11.91;135.7;147.2;489.2;122.5;142.3;13.66;71.4;74.93;38.42;21.63;1393;144.3;11.42;89.8;53.07;79.45;30.02;84;35.38;30.09;58.28;89.2;121.2;14.76;128;64.08;33.72;131.1;45.29;67.61;81;1455;444.2;32.78;70.09;59.14;126;110.4;55.45;119.8;471.4;23;22.94;108.9;131.4;93.7;41.69;53.67;19.05;66.87;28.05;35.93;40.81;1559
101;2010;117;1500;0;64.65;396;501.7;37.97;35.78;321;76;23.35;118;104.6;102.8;47.82;20.23;68.53;60.04;34.29;41.58;68.12;161.5;273.8;1340;816;137.4;58.35;50.85;93;80.4;24.1;131.5;56.5;28.8;12.02;144.3;202.6;539;123.7;41.53;13.54;76.65;109;39.34;14.74;413.4;46.03;14.9;57.1;54.12;37.96;36.33;81.6;93.1;33.93;45.33;103.3;58.18;19.05;195.2;57.08;63.33;99.2;61.09;66.06;49.83;652.1;686.4;30.74;43.89;50.32;49.1;127.4;62.84;112.9;339.8;23.07;22.81;180.5;131.2;123.1;18.32;88.6;38.72;117.5;27.69;39.35;132.4;1066
101;2010;117;1515;0;66.06;217.4;242.4;57.48;36.74;165.8;117.3;45.76;92.6;146.4;87.4;52.62;20.78;42.65;133.8;67.16;37.76;53.89;99.7;90.8;1312;1302;57.63;70.24;71.05;231.1;130;22.87;75.72;158.4;31.01;13.86;127.8;152.4;476.1;93.2;74.24;13.67;51.81;231.4;41.13;21.92;1214;43.51;13.32;106.3;42.57;44.73;45.72;87.2;128.2;26.01;45.26;136.8;81.8;15.81;201.3;39.73;71.69;77.51;188.3;50.27;23.78;1341;723.5;37.22;120.9;57.79;56.13;76.28;46.65;31.65;136.7;24.41;23.9;150.1;83.1;86.7;27.69;45.42;32.85;80.7;26.99;30.67;182.7;722.3
101;2010;117;1530;0;59.3;201.4;172.7;94.8;34.05;111;230.4;57.88;87;145.6;117.9;55.46;21.28;40.77;98;51.8;43.99;59.24;128;122;1332;1353;164.9;91.2;97.1;379;107.2;26.24;91.5;102;32.18;16.37;143.5;99.1;416.6;157.5;89.5;13.27;49.31;131.6;40.18;30.11;1350;42.04;11.29;141.1;53.17;48.17;63.38;84.5;104.6;13.45;60.89;62.06;107.1;16.48;203.6;31.15;162.5;45.63;130.7;40.04;23.23;1415;711.4;28.98;234.6;51.91;46.97;114.9;27.32;31.41;138.9;23.97;22.67;106.8;53.11;47.94;14.56;35.92;30.57;71.36;24.61;32.7;234;1351
101;2010;117;1545;0;44.51;154.1;232.3;69.57;34.97;134.1;96;56.15;91.6;112.9;77.07;62.6;32.8;45.48;143.5;53.49;45.29;71.21;94.7;169.9;1093;1169;148.1;97;159.5;343.2;95.4;26.12;73.5;59.43;34.87;16.27;127.5;90.3;229.6;120.6;78.17;14.27;79.35;90.3;46.24;16.62;1131;37.43;18.38;106.1;38.38;46.43;80.1;66.97;65.77;12.09;48.65;36;49.04;20.05;102.8;29.62;123;20.51;165.1;36.78;21.72;1112;988;39.21;329.8;90.3;27.49;135.1;22.73;29.07;123.3;27.02;25.71;64.42;61.95;78.47;11.45;18.12;18.44;52.76;26.68;36.12;101.3;841
101;2010;117;1600;0;44.33;85.3;129.3;98.7;36.65;152.8;101.7;45.57;69.41;86.1;57.76;57.4;48.61;64.84;64.35;39.85;41.63;97.4;56.9;181.3;1098;1147;116.6;48.43;154.1;221.8;72.66;28.91;75.08;97.9;31.49;21.65;122.3;73.86;122.5;112.2;38.68;14.75;176.5;74.85;49.87;15.56;747.6;74.71;13.24;59.32;36.97;71.69;30.98;65.06;109.6;12.83;63.49;32.3;37.73;18.93;80.6;23.44;101.8;21.8;237.8;33.6;20.6;562.6;1090;45.14;145.8;136.7;28.89;73.64;21.87;28.24;176.3;28.65;26.97;95.8;62.86;85.8;11.62;23.99;37.7;44.88;28.15;30.02;101.9;339.3
101;2010;117;1615;0;46.13;58.9;190.6;157.6;39.7;117.9;99.1;33.64;59.74;73.32;48.69;105.5;28.64;45.35;92.3;30.14;36.5;115;93.6;134.9;835;1058;94;43.01;103.2;168.9;42.59;25.16;51.65;100.9;65.85;24.57;149.2;54.94;181.9;124.5;34.09;16.22;87.7;87;57.19;16.63;635.6;93;11.66;99.4;26.01;45.93;50.31;55.61;58.8;12.87;27.26;28.83;37.62;12.15;83.4;31.97;58.42;21.23;172.7;34.07;22.81;615.6;1048;36.63;110.7;95.1;28.93;43.31;17.91;33.01;224.2;34.99;29.23;102.3;68.19;59.23;9.7;49.95;32.82;78.35;31.39;32.1;80.5;453.8
101;2010;117;1630;0;57.08;62.54;124.7;80.5;44.26;80.1;81.2;26.53;55.06;51.72;50.05;75.16;22.59;28.99;73.37;34.15;30.1;63.18;58.59;59;360.9;853;34.81;43.39;47.07;147.5;28.72;18.62;48.21;84.8;47.9;16.92;95.7;41.61;102.1;102.5;33.76;18.59;32.81;55.32;62.76;17.06;748.8;48.26;10.24;99.6;42.35;31.36;51.35;51.21;25.52;12.82;32.24;46.23;32.76;15.23;93;31.84;59.64;32.14;84;35.02;24.65;413.3;741.9;26.97;68.76;33.35;16.38;65.59;17.39;34.93;126.4;47.38;31.36;116.4;62.22;55.99;8.75;58.23;77.84;86;35.56;36.55;47.96;475.3
101;2010;117;1645;0;89.2;126.7;197.1;42.92;45.44;66.82;74.29;22.55;54.37;70.36;50.31;134.9;20.24;26.17;63.01;29.87;29.51;59.77;103;56.43;463.6;897;32.26;36.13;79.39;97.6;26.55;19.46;48.29;70.13;83;17.37;59.31;39.79;212.3;70.76;30.4;20.45;35.97;62.52;63.6;19.47;807;55.21;9.87;98.8;63.62;39.19;42.41;69.1;24.57;16.31;30.75;36.66;45.88;15.64;126.8;26.38;52.94;53.08;83.2;36.71;25.68;393.5;564.3;32.2;55;33.18;17.2;65.38;18.95;41.75;109.1;41.43;30.24;78.71;80.2;66.35;11.71;40.95;40.02;81.5;36.76;34.65;39.87;540.5
101;2010;117;1700;0;28.37;76.07;189.5;16.27;40.22;57.05;50.92;15.16;76.67;86.1;43.58;114;28.87;20.38;27.55;19.42;40.75;34.33;70.43;40.55;337.3;818;30.52;26.87;83.8;61.61;30.18;21.71;38.2;29.13;60.57;15.52;59.64;59.86;126.4;44.69;19.28;18;25.84;99.9;57.49;13.82;757.1;86.5;7.731;87.5;31.59;31.94;42.16;59.87;19.55;15.43;24.18;23.34;40.34;15.87;51.98;29.31;30.11;54.66;84.1;31.52;22.94;359;810;39.99;67.9;34.27;16.36;71.66;16.26;44.19;94.3;33.3;26.35;64.25;66.25;50.13;9.36;29.12;39.31;63.84;34.31;28.83;34.05;553.3
101;2010;117;1715;0;25.86;54.08;237;26.23;39.74;39.71;40.72;14.33;113.2;67.85;51.28;97.8;27.08;18.07;31.05;28.52;31.34;26.78;71.38;31.71;707.5;844;23.94;22.11;59.49;73.95;30.41;26.18;32.91;33.28;66.67;15.06;40.94;51.96;88.9;39.58;21.27;17.59;22.64;90.6;56.3;15.2;794.7;63.66;7.418;57.56;29.49;32.44;21.72;54.29;17.1;14.09;24.8;22.17;31.17;11.18;60.62;26.31;27.38;41.91;57.2;29.95;22.91;354.2;847;32.63;52.12;30.49;17.92;66.81;15.54;47.38;92;38.84;23.43;63.29;66.8;50.43;8.67;23.26;24.64;42.71;35.56;25.98;30.57;757.8
101;2010;117;1730;0;42.08;57.48;290.2;21.42;45.82;41.25;55.08;18.6;110.1;90.8;65.78;115.7;32.14;18.79;37.92;27.85;41.57;35.91;77.99;31.09;836;923;29.33;29.09;62.79;95.4;40.83;30.67;38.72;51.22;68.21;17.51;39.48;57.75;94.5;81.5;27.82;20.16;23.99;92.7;62.29;19.92;875;56.74;8.42;103.7;30.07;31.98;17.62;58.35;18.09;15.46;27.37;23.26;29.58;12.44;75.18;24.07;20.66;43.55;44.54;33.78;25.36;376.6;898;29.62;81;31.34;21.59;62.79;18.18;42.75;109.1;92.1;33.73;77.9;65.99;48.88;10.74;20.18;32.89;40.95;39.63;22.8;33.41;1008
101;2010;117;1745;0;26.53;53.93;260.6;16.08;35.27;36.27;45.46;14.79;74.12;52.37;46.72;83.5;27.08;17.21;43.76;23.96;42.4;27.9;64.35;35.23;807;817;35.64;23;57.35;65.84;23.39;28.52;34.14;64.05;71.41;15.63;49.26;58.78;73.06;56.49;20.23;16.32;19.85;80.3;49.68;15.88;779.9;41.95;6.149;140.6;28.43;23.58;14.73;42.8;14.02;12.72;20.56;18.95;24.06;9.8;52.37;24.34;19.95;32.67;34.23;26.53;20.54;316.9;788;22.22;60;28.94;14.5;43.49;14.48;43.14;94.8;96.3;25.69;48.59;61.62;44.73;7.748;19.86;19.83;34.06;34.91;18.42;26.89;923
101;2010;117;1800;0;22.44;37.58;189.1;14.12;31.28;29.82;34.73;11.95;62.93;40.12;42.88;64.31;19.01;14.68;63.37;16.16;28.64;22.3;50.07;39.37;686;354.5;25.72;19.33;53.55;46.64;17.88;42.35;28.63;65.27;46.39;15.34;28.47;41.82;67.72;35.31;14.1;14.08;17.51;58.58;45.07;14.99;549.7;34.63;5.44;76.69;18.28;20.89;13.97;33.79;11.1;11.81;17.4;16.62;21.78;9.92;23.23;17.61;16.63;25.1;31.64;22.3;18.03;290.5;591.8;17.94;29.43;29.52;13.78;26.58;11.89;27.92;87.1;26.71;19.29;41.44;33.06;32.25;6.48;15.86;17.86;23.04;29.69;16.9;21.78;791.4
101;2010;117;1815;0;24.88;34.61;188.5;23.22;31.46;29.55;34.31;12.06;45.81;46.68;45.56;53.8;14.9;15.44;41.16;16.46;27.93;22.23;47.73;33.66;685.2;386;26.72;19.26;54.84;48.84;18.83;25.09;30.42;33.65;45.6;18.25;25.07;39.9;70.96;30.34;15.21;14.62;17.88;53.38;45.46;15.46;248.4;34.5;5.555;144.4;17.84;18.79;19.42;33.52;11.72;10.58;17.89;16.02;23.61;8.71;36.03;18.89;15.58;23.6;32.8;23.02;18.18;290.7;599.9;17.37;30.9;20.02;12.53;25.96;12.72;37.5;87.5;21.88;17.09;40.07;49.19;29.98;6.964;15.13;15.89;24.85;24.8;20;22.77;786.3
101;2010;117;1830;0;20.08;26.96;106.8;11.98;24.39;24.53;27.04;10.22;32.09;17.8;27.88;29.79;9.25;12.59;31.32;14.11;32.26;16.21;37.62;18.62;627;390.1;25.8;14.93;24.29;39.2;17.42;22.59;25.65;25.38;29.61;16.02;19.69;30.71;37.49;23.24;13.37;12.09;14.33;39.78;35.61;10.74;197.1;26.11;4.286;85.8;16.54;13.9;17.35;27.03;9.55;8.61;14.77;12.29;17.75;5.147;23.82;15.77;12.41;17.59;28.83;18.53;14.71;241.9;608.3;13.23;26.31;22.39;8.73;23.78;10.52;24.64;68.54;15.65;12.66;29.23;31.32;24.47;5.469;12.19;11.19;20.11;18.16;18.88;18.59;577.3
101;2010;117;1845;0;10.41;20.42;36.57;8.39;18.64;14.77;20.15;6.667;23.27;12.04;18.28;17.43;6.394;8.12;13.96;10.09;19.33;11.11;19.32;12.61;423.1;443;10.26;9.98;12.92;25.52;10.86;11.48;18.71;17.09;17.23;10.96;13.42;19.55;23.46;14.36;8.65;8.65;9.58;23.35;28.63;6.667;155.3;19.61;2.835;47.83;9.35;9.15;11.25;19.9;7.327;5.331;10.32;7.126;11.98;4.215;22.38;11.76;7.967;12.77;18.13;13.31;12.04;200.5;372.8;9.83;21.05;13.26;6.182;17.5;7.626;15.78;50.96;11.83;8.94;19.9;30.44;16.57;3.988;7.836;7.917;15.68;13.3;12.12;13.87;517.5
101;2010;117;1900;0;8.14;18.07;32.95;6.277;17.3;11.97;16.8;5.38;22.78;10.84;13.8;17.49;5.536;5.97;9.46;7.637;11.98;9.18;16.74;10.46;330;356.7;7.306;7.637;14.4;21.69;8.22;7.785;14.97;10.42;13.66;8.16;10.22;16.34;26.48;10.79;6.524;7.354;7.553;22.94;30.67;5.122;140.1;15.12;2.538;23.52;8.83;7.737;10.31;15.62;6.965;4.47;8.8;7.237;9.46;3.654;15.76;9.12;6.684;9.88;16.84;12.74;12.68;221;256.9;8.81;18.88;10.82;5.268;15.19;6.719;13.21;39.94;11.05;8.21;17.47;16.42;15.17;2.991;6.335;6.499;13.01;12.13;10.21;12.1;332.7
101;2010;117;1915;0;7.055;17.6;29.79;5.704;18.75;12.06;14.47;4.825;26.32;10.27;13.04;22.16;5.558;5.97;8.58;6.733;9.79;8.55;16.13;10.15;274.1;288.8;6.905;7.077;12.15;20.74;7.736;9.17;14.28;9.65;13.44;6.973;9.97;16.42;22.51;10.09;6.486;7.501;6.834;22.85;32.1;4.644;131.9;14.94;2.473;24.61;8.69;8.02;9.17;16.22;7.121;4.454;8.67;6.805;9.52;3.487;12.82;7.745;6.791;9.43;16.31;13.27;14.02;256.6;185.8;8.42;17.28;9.41;4.838;15.03;6.887;11.78;40.03;10.55;8.3;17.66;16.38;14.15;2.991;6.137;5.613;11.15;12.37;9.37;12.25;272.1
101;2010;117;1930;0;5.985;16.56;24.6;5.495;21.5;10.35;13.1;4.402;22.83;8.56;11.91;18.1;6.293;5.52;9.06;6.176;9.88;7.468;15.37;8.24;246;274.2;5.919;6.738;9.51;17.62;7.162;7.946;13.1;9.44;13.45;6.487;9.34;16.3;18.67;9.16;5.745;7.745;6.402;20.6;33.1;4.761;125.4;14.18;2.456;17.45;7.318;6.667;7.844;14.77;5.707;3.759;8.06;5.843;8.62;2.759;9.16;6.204;5.205;8.73;13.96;12.23;12.54;296;227.4;7.704;13.76;7.397;4.767;11.71;6.719;10.13;35.76;9.97;7.343;15.9;13.46;12.11;2.777;5.197;4.392;9.47;11.26;8.07;10.91;235.4
101;2010;117;1945;0;4.815;13.68;18.88;4.768;16.01;8.52;10.84;3.733;16.3;6.372;9.88;13.75;5.366;4.375;6.72;5.793;8.11;6.034;11.8;7.082;177.8;199.2;5.155;5.179;6.582;14.07;5.846;6.079;11.59;7.854;11.03;4.918;7.5;12.2;13.93;7.82;5.049;6.84;5.53;14.57;23.75;3.745;106.8;12.51;1.714;11.11;5.317;5.273;6.265;13.4;4.621;3.444;6.59;4.295;7.223;2.293;7.115;5.395;3.993;8.23;10.99;10.23;10.01;231.6;173.9;6.124;11.59;5.439;3.942;9.19;5.627;9.05;33.95;9.78;5.974;12.9;10.07;9.88;2.378;4.059;3.762;8.36;9.99;7.485;9.29;171.9
101;2010;117;2000;0;3.076;9.42;11.86;2.81;9.27;5.72;7.29;2.331;10.57;3.843;6.154;7.185;3.096;2.699;3.274;2.853;4.471;3.673;6.759;4.263;83.7;91.2;3.099;3.399;4.224;8.82;3.169;3.492;7.033;4.636;6.288;2.904;4.761;6.469;8.41;4.659;2.888;3.775;3.147;8.92;13.04;2.284;73.71;7.791;0.989;5.93;3.174;3.03;2.923;8.11;2.621;1.606;3.96;2.747;4.269;1.134;4.195;2.826;2.602;4.484;7.393;5.907;4.998;98.6;86.4;3.412;5.877;3.635;2.007;4.976;2.822;5.02;20.45;5.23;3.769;7.659;5.331;5.381;1.282;2.178;2.639;5.527;6.092;4.033;5.739;87.7
101;2010;117;2015;0;2.508;7.568;9.29;2.097;7.549;4.975;5.903;1.581;8.72;3.085;5.04;5.311;2.587;1.901;2.872;2.505;3.64;3.201;5.617;3.523;60.52;65.67;2.508;2.958;3.141;7.696;2.715;2.897;5.997;3.983;4.712;2.459;4.117;5.19;6.718;4.116;2.353;3.115;2.698;7.372;10.11;1.889;55.28;6.15;0.989;4.215;2.361;2.667;2.066;6.545;2.259;1.49;3.194;2.134;3.642;1.003;3.187;2.235;1.693;3.591;6.353;5.02;3.924;69;61.75;2.98;4.708;2.734;1.613;4.054;2.52;4.175;16.65;4.317;3.236;6.891;3.911;4.594;1.011;1.501;1.871;4.662;5.117;3.216;4.886;59.86
101;2010;117;2030;0;1.689;5.219;6.16;1.566;5.299;3.413;4.119;1.321;5.787;2.04;3.543;3.102;1.74;1.656;1.857;1.618;2.583;2.274;3.675;2.431;40.91;44.42;1.776;1.967;1.933;5.302;1.914;2.067;4.535;2.882;3.136;1.62;2.969;3.681;4.388;2.969;1.757;2.405;2.023;5.351;6.782;1.428;37.89;4.667;0.989;2.394;1.689;1.818;1.411;4.982;1.535;1.259;2.298;1.409;2.663;0.717;1.927;1.593;1.212;2.841;4.464;3.772;2.717;47.35;42.11;2.057;3.206;1.761;1.434;2.767;1.898;2.942;12.95;2.785;2.223;5.038;2.46;3.356;0.855;1.122;1.458;3.076;3.526;2.38;3.514;40.78
101;2010;117;2045;0;1.104;2.447;2.905;0.965;2.538;1.649;2.093;0.929;2.793;1.163;1.713;1.607;0.848;1.186;1.245;1.166;1.224;1.26;1.771;1.304;21.32;23.08;0.885;0.924;0.867;2.656;0.923;1.025;2.38;1.437;1.516;0.806;1.481;1.832;2.164;1.463;0.833;1.182;0.962;2.664;3.368;0.672;19.87;2.369;0.478;1.286;1.017;1.233;1.008;2.588;1.035;0.911;1.127;0.893;1.316;0.585;1.067;0.899;0.927;1.437;2.191;1.9;1.275;24.78;22.04;1.088;1.62;0.972;1.004;1.357;1.126;1.427;6.923;1.326;1.245;2.491;1.131;1.575;0.655;0.809;1.024;1.49;1.712;1.29;1.69;21.39
101;2010;117;2100;0;0.401;1.054;1.117;0.392;1.038;0.76;1.079;0.163;1.186;0.506;0.832;0.737;0.441;0.205;0.421;0.435;0.619;0.612;0.914;0.652;7.44;8.13;0.357;0.432;0.425;0.882;0.393;0.378;0.754;0.551;0.584;0.395;0.526;0.619;0.721;0.578;0.39;0.481;0.459;0.896;1.099;0.361;7.033;0.956;0;0.572;0.375;0.364;0.235;1.062;0.345;0.116;0.535;0.349;0.643;0.012;0.489;0.385;0.143;0.718;0.904;0.791;0.671;8.61;7.702;0.537;0.802;0.437;0.251;0.748;0.47;0.74;2.198;0.678;0.534;0.974;0.611;0.844;0.1;0.198;0.276;0.737;0.822;0.618;0.803;7.441
101;2010;117;2115;0;0;0.13;0.208;0;0.144;0.057;0.022;0;0.121;0;0;0;0;0;0;0;0;0;0;0;1.641;1.801;0.064;0.059;0.058;0.291;0.038;0.08;0.231;0.12;0.139;0.025;0.148;0.173;0.235;0.131;0.061;0.106;0.072;0.276;0.366;0.017;1.607;0.128;0;0;0;0;0;0.097;0;0;0;0;0;0;0;0;0;0;0.123;0.069;0;1.934;1.728;0;0.017;0;0;0;0;0;0.641;0.015;0;0.15;0;0;0;0;0;0.048;0.068;0;0.05;1.657
101;2010;117;2130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.195;0.233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.255;0.221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.196
101;2010;117;2145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;117;2200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;117;2215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;117;2230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;117;2245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
